,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
152,6 5 2 6 - 2 - S R I   D U N N,APPRETWIN (M) SDN. BHD.,6526,6526/01-2001/151,03 Jan 1999,02 Jan 2001,-,-,-,"6526-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6526-2,"(924, '6526-2')"
153,6 5 2 8 - 1 - K O T A   I M P I A N,PORT DICKSON LAND DEVELOPMENT SDN.BHD.,6528,6528/07-2001/525,16 Jul 1996,15 Jul 2001,-,-,-,"6528-1,",-,6528/1122/1998(08),22 Aug 1997,21 Aug 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6528-1,"(925, '6528-1')"
154,6 5 2 8 - 2 - S A M U D R A   K O N D O M I N I U M,PORT DICKSON LAND DEVELOPMENT SDN.BHD.,6528,6528/07-2001/525,16 Jul 1996,15 Jul 2001,-,-,-,"6528-2,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6528-2,"(926, '6528-2')"
155,6 5 2 9 - 1 - T A M A N   P E L A N G I,HAC DEVELOPMENT SDN. BHD.,6529,6529/12-2003/1221,08 Dec 2001,07 Dec 2003,-,-,-,"6529-1,",-,6529/1014/2002(06),06 Jun 2001,05 Jun 2002,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6529-1,"(927, '6529-1')"
156,6 5 2 9 - 2 - T A M A N   P E L A N G I,HAC DEVELOPMENT SDN. BHD.,6529,6529/12-2003/1221,08 Dec 2001,07 Dec 2003,-,-,-,"6529-2,",-,6529/766/2000(07),30 Jul 1999,29 Jul 2000,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6529-2,"(928, '6529-2')"
157,6 5 2 9 - 3 - P U T E R I   S E L A T A N,HAC DEVELOPMENT SDN. BHD.,6529,6529/12-2003/1221,08 Dec 2001,07 Dec 2003,-,-,-,"6529-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6529-3,"(929, '6529-3')"
158,6 5 3 0 - 1 - S R I   S E R O N O K   C O N D O M I N I U M,LA MER FERRINGHI SDN. BHD.,6530,6530-1/01-2005/150,16 Jan 2002,15 Jan 2005,-,-,-,"6530-1,",-,6530-1/1484/2003(07),20 Jul 2002,19 Jul 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6530-1,"(930, '6530-1')"
159,6 5 3 3 - 1 - B A N D A R   P U C H O N G,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-1,",-,6533-1/321/2003(03),07 Mar 2002,06 Mar 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6533-1,"(931, '6533-1')"
160,6 5 3 3 - 1 0 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-10,",SIAP DENGAN: CFO PENUH,6533-10/582/2008(04),13 Apr 2007,13 Apr 2008,"RM 358,000.00",0.00mps,RUMAH BERPAGAR,2.5,0,0,0,105,105,"358,000.00","536,128.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-10,"(940, '6533-10')"
161,6 5 3 3 - 2 - B A N D A R   B U K I T   P U C H O N G   ( 3 9 3   R K 4 T ),BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-2,",-,6533-2/235/2003(02),09 Feb 2002,08 Feb 2003,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6533-2,"(932, '6533-2')"
162,6 5 3 3 - 3 - B A N D A R   B U K I T   P U C H O N G   \   R . P . K O S   R E N D A H   5 6 0   U N I T,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6533-3,"(933, '6533-3')"
163,6 5 3 3 - 4 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-4,",-,6533-4/1193/2005(04),07 Jun 2004,28 Apr 2005,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6533-4,"(934, '6533-4')"
164,6 5 3 3 - 5 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-5,",SIAP DENGAN: CFO PENUH,6533-5/1417/2009(09),18 Sep 2008,17 Sep 2009,"RM 98,800.00",0.00mps,RUMAH PANGSA/KONDO,11,0,0,0,272,272,"152,888.00","228,888.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-5,"(935, '6533-5')"
165,6 5 3 3 - 5 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-5,",SIAP DENGAN: CFO PENUH,6533-5/1417/2009(09),18 Sep 2008,17 Sep 2009,"RM 98,800.00",0.00mps,RUMAH PANGSA/KONDO,11,0,0,0,208,208,"98,800.00","152,680.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-5,"(935, '6533-5')"
166,6 5 3 3 - 6 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-6,",SIAP DENGAN: CFO PENUH,6533-6/727/2006(04),06 Apr 2005,02 Apr 2006,"RM 238,800.00",0.00mps,RUMAH TERES,2,0,0,0,160,160,"248,800.00","430,995.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-6,"(936, '6533-6')"
167,6 5 3 3 - 6 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-6,",SIAP DENGAN: CFO PENUH,6533-6/727/2006(04),06 Apr 2005,02 Apr 2006,"RM 238,800.00",0.00mps,RUMAH TERES,2,0,0,0,146,146,"263,800.00","442,708.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-6,"(936, '6533-6')"
168,6 5 3 3 - 6 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-6,",SIAP DENGAN: CFO PENUH,6533-6/727/2006(04),06 Apr 2005,02 Apr 2006,"RM 238,800.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,50,50,"546,800.00","844,556.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-6,"(936, '6533-6')"
169,6 5 3 3 - 6 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-6,",SIAP DENGAN: CFO PENUH,6533-6/727/2006(04),06 Apr 2005,02 Apr 2006,"RM 238,800.00",0.00mps,RUMAH TERES,2,0,0,0,156,156,"238,800.00","401,317.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-6,"(936, '6533-6')"
170,6 5 3 3 - 7 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-7,",SIAP DENGAN: CFO PENUH,6533-7/2483/2010(12),17 Dec 2009,01 Dec 2010,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,416,416,"42,000.00","42,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-7,"(937, '6533-7')"
171,6 5 3 3 - 7 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-7,",SIAP DENGAN: CFO PENUH,6533-7/2483/2010(12),17 Dec 2009,01 Dec 2010,"RM 42,000.00",0.00mps,RUMAH PANGSA/KONDO,5,0,0,0,304,0,"42,000.00","42,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-7,"(937, '6533-7')"
172,6 5 3 3 - 8 - B A N D A R   B U K I T   P U C H O N G,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-8,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6533-8,"(938, '6533-8')"
173,6 5 3 3 - 9 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-9,",SIAP DENGAN: CFO PENUH,6533-9/2653/2006(12),23 Dec 2005,22 Dec 2006,"RM 188,800.00",0.00mps,RUMAH TERES,2,0,0,0,194,194,"188,800.00","318,985.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-9,"(939, '6533-9')"
174,6 5 3 3 - 9 - B A N D A R   B U K I T   P U C H O N G   2,BUKIT HITAM DEVELOPMENT SDN. BHD.,6533,6533/12-2027/1472(A),15 Dec 2022,14 Dec 2027,-,general@ayer.com.my,www.bukitpuchong.com.my,"6533-9,",SIAP DENGAN: CFO PENUH,6533-9/2653/2006(12),23 Dec 2005,22 Dec 2006,"RM 188,800.00",0.00mps,RUMAH TERES,2,0,0,0,126,126,"238,800.00","402,253.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6533-9,"(939, '6533-9')"
175,6 5 3 5 - 2 - I X O R A   P E R M A I,SEMBILAN MARINE RESORT SDN. BHD.,6535,6535/05-2000/344,05 May 1997,04 May 2000,-,-,-,"6535-2,",-,6535/643/1998(05),30 May 1997,29 May 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6535-2,"(900, '6535-2')"
176,6 5 3 7 - 1 - T A M A N   N U S A   P E R I N T I S,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-1,",-,6537-1/2424/2004(11),04 Nov 2003,03 Nov 2004,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6537-1,"(901, '6537-1')"
177,6 5 3 7 - 2 - T A M A N   N U S A   P E R I N T I S   I I,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-2,",-,6537/1413/1998(10),20 Oct 1997,19 Oct 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6537-2,"(902, '6537-2')"
178,6 5 3 7 - 3 - L E D A N G   H E I G H T S,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-3,",SIAP DENGAN: CFO PENUH,6537-3/1832/2010(09),08 Sep 2009,07 Sep 2010,"RM 934,218.00",0.00mps,RUMAH SESEBUAH,1,0,0,0,3,3,"934,218.00","1,215,318.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6537-3,"(903, '6537-3')"
179,6 5 3 7 - 3 - L E D A N G   H E I G H T S,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-3,",SIAP DENGAN: CFO PENUH,6537-3/1832/2010(09),08 Sep 2009,07 Sep 2010,"RM 934,218.00",0.00mps,RUMAH SESEBUAH,2.5,0,0,0,3,3,"1,276,444.80","1,500,643.20",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6537-3,"(903, '6537-3')"
180,6 5 3 7 - 3 - L E D A N G   H E I G H T S,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-3,",SIAP DENGAN: CFO PENUH,6537-3/1832/2010(09),08 Sep 2009,07 Sep 2010,"RM 934,218.00",0.00mps,RUMAH SESEBUAH,2,0,0,0,15,15,"1,179,078.00","1,697,142.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6537-3,"(903, '6537-3')"
181,6 5 3 7 - 4 - L E D A N G   H E I G H T S,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-4,",SIAP DENGAN: CFO PENUH,6537-4/368/2012(02),24 Feb 2011,23 Feb 2012,"RM 1,980,457.50",0.00mps,RUMAH SESEBUAH,2,0,0,0,13,13,"1,980,457.50","3,052,735.87",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6537-4,"(904, '6537-4')"
182,6 5 3 7 - 4 - L E D A N G   H E I G H T S,NUSAJAYA LAND SDN. BHD. (FORMERLY KNOW PROLINK NUSAJAYA SDN BHD),6537,6537-4/05-2012/450,22 May 2009,21 May 2012,07-2773777,"nuraziah@nusajayacity.com,hazana@nusajayacity.com",WWW.NUSAJAYACITY.COM,"6537-4,",SIAP DENGAN: CFO PENUH,6537-4/368/2012(02),24 Feb 2011,23 Feb 2012,"RM 1,980,457.50",0.00mps,RUMAH SESEBUAH,2.5,0,0,0,4,4,"2,501,761.26","2,108,287.45",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/6537-4,"(904, '6537-4')"
183,6 5 4 0 - 1 - R U M A H   P A N G S A   B A C H A N G   P E R M A I,MB DEVELOPMENT SDN. BHD.,6540,6540/10-2003/1120,12 Oct 2000,11 Oct 2003,-,-,-,"6540-1,",-,6540/884/2001(05),27 May 2000,26 May 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6540-1,"(905, '6540-1')"
184,6 5 4 0 - 2 - T A M A N   R A M B A I   I N D A H,MB DEVELOPMENT SDN. BHD.,6540,6540/10-2003/1120,12 Oct 2000,11 Oct 2003,-,-,-,"6540-2,",-,6540/1765/2001(10),16 Oct 2000,15 Oct 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6540-2,"(906, '6540-2')"
185,6 5 4 0 - 3 - R U M A H   P A N G S A   B A C A N G   P E R M A I   -   B L O C K   E,MB DEVELOPMENT SDN. BHD.,6540,6540/10-2003/1120,12 Oct 2000,11 Oct 2003,-,-,-,"6540-3,",-,-,-,-,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6540-3,"(907, '6540-3')"
186,6 5 4 3 - 1 - T A M A N   C H E R A S   P E R M A T A,RESUNCO HOLDINGS (M) SDN. BHD.,6543,6543/02-2003/210,28 Feb 1998,27 Feb 2003,-,-,-,"6543-1,",-,6543/325/1998(03),17 Mar 1997,16 Mar 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6543-1,"(908, '6543-1')"
187,6 5 4 3 - 2 - T A M A N   C H E R A S   P E R M A T A,RESUNCO HOLDINGS (M) SDN. BHD.,6543,6543/02-2003/210,28 Feb 1998,27 Feb 2003,-,-,-,"6543-2,",-,6543/396/2001(03),20 Mar 2000,19 Mar 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6543-2,"(909, '6543-2')"
188,6 5 4 4 - 1 - T A M A N   P A D A N G   S E R A,WINNER LAMP SDN. BHD.,6544,6544/03-2003/439,27 Mar 1999,26 Mar 2003,-,-,-,"6544-1,",-,6544/97/1999(01),16 Jan 1998,15 Jan 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6544-1,"(910, '6544-1')"
189,6 5 4 5 - 1 - B E L I M B I N G   H E I G H T S .,OCL CAPITAL SDN. BHD.,6545,6545/10-2001/820,29 Oct 1996,28 Oct 2001,07-7626502,-,-,"6545-1,",-,6545/1260/1997(10),01 Nov 1996,31 Oct 1997,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6545-1,"(911, '6545-1')"
190,6 5 4 5 - 2 - B E L I M B I N G   H E I G H T S,OCL CAPITAL SDN. BHD.,6545,6545/10-2001/820,29 Oct 1996,28 Oct 2001,07-7626502,-,-,"6545-2,",-,6545/1142/2001(08),26 Aug 2000,25 Aug 2001,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6545-2,"(912, '6545-2')"
191,6 5 5 0 - 1 - T A M A N   M U T I A R A,FAZHAN SDN. BHD.,6550,6550/11-1999/913,19 Nov 1996,18 Nov 1999,-,-,-,"6550-1,",-,6550/838/1999(06),22 Jun 1998,21 Jun 1999,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6550-1,"(913, '6550-1')"
192,6 5 5 2 - 1 - B A N D A R   P U T R A   S E G A M A T   F A S A   1,NICE SKYLINE SDN. BHD.,6552,6552/06-2028/0833(A),05 Jun 2023,04 Jun 2028,6079433111,ioisegamat@ioigroup.com,-,"6552-1,",-,6552/672/1998(06),06 Jun 1997,05 Jun 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6552-1,"(914, '6552-1')"
193,6 5 5 2 - 2 - B A N D A R   P U T R A   S E G A M A T   F A S A   2,NICE SKYLINE SDN. BHD.,6552,6552/06-2028/0833(A),05 Jun 2023,04 Jun 2028,6079433111,ioisegamat@ioigroup.com,-,"6552-2,",-,6552/852/1998(07),10 Jul 1997,09 Jul 1998,RM 0.00,0.00mps,,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/6552-2,"(915, '6552-2')"
