,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
136,1 9 3 3 4 - 1 - N I S T E C   E N G I N E E R I N G   S D N .   B H D .,NISTEC ENGINEERING SDN. BHD.,19334,19334/09-2025/0871(A),24 Sep 2022,23 Sep 2025,0333813651,qckor@newway.com.my,-,"19334-1,",SIAP DENGAN: CCC PENUH,19334-1/03-2022/01389(P),13 Mar 2021,12 Mar 2022,"RM 100,000.00","1,110.00mps - 1,287.00mps",RUMAH BANDAR,2,0,0,"1,287",44,6,"389,800.00","540,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.183837, 101.457195""]",,https://teduh.kpkt.gov.my/project-swasta/19334-1,"(47, '19334-1')"
137,1 9 3 3 6 - 1 - D E S A   P A K M A   F I R A S A,FIRASA HOLDING SDN. BHD.,19336,19336-1/03-2020/0237(L),07 Mar 2018,06 Mar 2020,-,-,-,"19336-1,",SAKIT,19336-1/03-2020/0237(P),07 Mar 2018,06 Mar 2020,"RM 197,367.50",138.00mps,RUMAH TERES,1,0,0,138,28,18,"197,367.50","307,300.00",91.96,SAKIT,"[""5.709310, 101.842191""]",,https://teduh.kpkt.gov.my/project-swasta/19336-1,"(0, '19336-1')"
138,1 9 3 3 8 - 1 - K O P E R A S I   P E R U M A H A N   O R A N G - O R A N G   M E L A Y U   T E L U K   I N T A N   P E R A K   B E R H A D,KOPERASI PERUMAHAN ORANG-ORANG MELAYU TELUK INTAN PERAK BERHAD,19338,19338/03-2025/0314(R),23 Mar 2022,22 Mar 2025,056221209,kopomti123@gmail.com,-,"19338-1,",SIAP DENGAN: CCC PENUH,19338-1/03-2021/01636(P),09 Mar 2020,08 Mar 2021,"RM 328,800.00",139.00mps,RUMAH TERES,2,0,0,139,7,-3,"328,800.00","380,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.021809, 101.019058""]",,https://teduh.kpkt.gov.my/project-swasta/19338-1,"(1, '19338-1')"
139,1 9 3 3 9 - 1 - T A M A N   S E R I   E M A S   I N D A H,PREMIER CITY LAND (M) SDN. BHD.,19339,19339-2/10-2021/03452(L),23 Oct 2020,22 Oct 2021,-,-,-,"19339-1,",SIAP DENGAN: CCC PENUH,19339-1/08-2021/02825(P),05 Aug 2020,04 Aug 2021,"RM 418,000.00",172.00mps - 264.00mps,RUMAH TERES,2,0,0,172,30,10,"418,000.00","534,444.17",100.00,SIAP DENGAN: CCC PENUH,"[""5.156838, 100.423457""]",,https://teduh.kpkt.gov.my/project-swasta/19339-1,"(2, '19339-1')"
140,1 9 3 3 9 - 1 - T A M A N   S E R I   E M A S   I N D A H,PREMIER CITY LAND (M) SDN. BHD.,19339,19339-2/10-2021/03452(L),23 Oct 2020,22 Oct 2021,-,-,-,"19339-1,",SIAP DENGAN: CCC PENUH,19339-1/08-2021/02825(P),05 Aug 2020,04 Aug 2021,"RM 418,000.00",172.00mps - 264.00mps,RUMAH SESEBUAH,2,0,0,264,4,1,"803,722.61","912,222.72",100.00,SIAP DENGAN: CCC PENUH,"[""5.156838, 100.423457""]",,https://teduh.kpkt.gov.my/project-swasta/19339-1,"(2, '19339-1')"
141,1 9 3 3 9 - 1 - T A M A N   S E R I   E M A S   I N D A H,PREMIER CITY LAND (M) SDN. BHD.,19339,19339-2/10-2021/03452(L),23 Oct 2020,22 Oct 2021,-,-,-,"19339-1,",SIAP DENGAN: CCC PENUH,19339-1/08-2021/02825(P),05 Aug 2020,04 Aug 2021,"RM 418,000.00",172.00mps - 264.00mps,RUMAH BERKEMBAR,2,0,0,211,26,16,"618,000.00","714,110.80",100.00,SIAP DENGAN: CCC PENUH,"[""5.156838, 100.423457""]",,https://teduh.kpkt.gov.my/project-swasta/19339-1,"(2, '19339-1')"
142,1 9 3 3 9 - 2 - T A M A N   S E R I   E M A S   I N D A H,PREMIER CITY LAND (M) SDN. BHD.,19339,19339-2/10-2021/03452(L),23 Oct 2020,22 Oct 2021,-,-,-,"19339-2,",SIAP DENGAN: CCC PENUH,19339-2/10-2021/03452(P),23 Oct 2020,22 Oct 2021,"RM 418,000.00",166.00mps - 264.00mps,RUMAH BERKEMBAR,2,0,0,211,16,7,"618,000.00","743,388.61",100.00,SIAP DENGAN: CCC PENUH,"[""5.156838, 100.423457""]",,https://teduh.kpkt.gov.my/project-swasta/19339-2,"(3, '19339-2')"
143,1 9 3 3 9 - 2 - T A M A N   S E R I   E M A S   I N D A H,PREMIER CITY LAND (M) SDN. BHD.,19339,19339-2/10-2021/03452(L),23 Oct 2020,22 Oct 2021,-,-,-,"19339-2,",SIAP DENGAN: CCC PENUH,19339-2/10-2021/03452(P),23 Oct 2020,22 Oct 2021,"RM 418,000.00",166.00mps - 264.00mps,RUMAH TERES,2,0,0,166,30,10,"418,000.00","534,444.17",100.00,SIAP DENGAN: CCC PENUH,"[""5.156838, 100.423457""]",,https://teduh.kpkt.gov.my/project-swasta/19339-2,"(3, '19339-2')"
144,1 9 3 3 9 - 2 - T A M A N   S E R I   E M A S   I N D A H,PREMIER CITY LAND (M) SDN. BHD.,19339,19339-2/10-2021/03452(L),23 Oct 2020,22 Oct 2021,-,-,-,"19339-2,",SIAP DENGAN: CCC PENUH,19339-2/10-2021/03452(P),23 Oct 2020,22 Oct 2021,"RM 418,000.00",166.00mps - 264.00mps,RUMAH SESEBUAH,2,0,0,264,2,0,"820,944.85","820,944.85",100.00,SIAP DENGAN: CCC PENUH,"[""5.156838, 100.423457""]",,https://teduh.kpkt.gov.my/project-swasta/19339-2,"(3, '19339-2')"
145,1 9 3 4 1 - 1 - M A Y A   P U S A K A   S D N   B H D,MAYA PUSAKA SDN. BHD.,19341,19341-1/08-2022/02609(L),20 Aug 2021,19 Aug 2022,-,-,-,"19341-1,",SIAP DENGAN: CCC PENUH,19341-1/08-2022/02609(P),20 Aug 2021,19 Aug 2022,"RM 335,000.00",176.00mps - 195.00mps,RUMAH BERKEMBAR,1,0,0,176,2,0,"395,000.00","430,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.736282, 102.240287""]",,https://teduh.kpkt.gov.my/project-swasta/19341-1,"(4, '19341-1')"
146,1 9 3 4 1 - 1 - M A Y A   P U S A K A   S D N   B H D,MAYA PUSAKA SDN. BHD.,19341,19341-1/08-2022/02609(L),20 Aug 2021,19 Aug 2022,-,-,-,"19341-1,",SIAP DENGAN: CCC PENUH,19341-1/08-2022/02609(P),20 Aug 2021,19 Aug 2022,"RM 335,000.00",176.00mps - 195.00mps,RUMAH SESEBUAH,1,0,0,195,4,1,"495,000.00","495,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.736282, 102.240287""]",,https://teduh.kpkt.gov.my/project-swasta/19341-1,"(4, '19341-1')"
147,1 9 3 4 1 - 1 - M A Y A   P U S A K A   S D N   B H D,MAYA PUSAKA SDN. BHD.,19341,19341-1/08-2022/02609(L),20 Aug 2021,19 Aug 2022,-,-,-,"19341-1,",SIAP DENGAN: CCC PENUH,19341-1/08-2022/02609(P),20 Aug 2021,19 Aug 2022,"RM 335,000.00",176.00mps - 195.00mps,RUMAH TERES,2,0,0,176,20,8,"335,000.00","370,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.736282, 102.240287""]",,https://teduh.kpkt.gov.my/project-swasta/19341-1,"(4, '19341-1')"
148,1 9 3 4 2 - 1 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-1,",SIAP DENGAN: CCC PENUH,19342-1/03-2020/0250(P),15 Mar 2018,14 Mar 2020,"RM 380,987.00",116.19mps - 177.21mps,RUMAH TERES,2,0,0,116,212,0,"457,888.00","853,068.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701800, 101.817700""]",,https://teduh.kpkt.gov.my/project-swasta/19342-1,"(5, '19342-1')"
149,1 9 3 4 2 - 1 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-1,",SIAP DENGAN: CCC PENUH,19342-1/03-2020/0250(P),15 Mar 2018,14 Mar 2020,"RM 380,987.00",116.19mps - 177.21mps,RUMAH TERES,1,0,0,177,192,0,"380,987.00","593,468.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701800, 101.817700""]",,https://teduh.kpkt.gov.my/project-swasta/19342-1,"(5, '19342-1')"
150,1 9 3 4 2 - 1 0 - T I A R A   S E N D A Y A N   ( P R E S I N T   9 A 2 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-10,",SIAP DENGAN: CCC PENUH,19342-10/05-2024/0761(R)-(L),12 May 2023,11 May 2024,"RM 563,888.00",192.49mps - 225.44mps,RUMAH TERES,2,0,0,192 - 225,32,0,"563,888.00","948,908.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701157, 101.819337""]",,https://teduh.kpkt.gov.my/project-swasta/19342-10,"(14, '19342-10')"
151,1 9 3 4 2 - 1 1 - T I A R A   S E N D A Y A N   ( P R E C I N T   9 A 1 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-11,",SIAP DENGAN: CCC PENUH,19342-11/08-2023/0606(P),15 Aug 2021,14 Aug 2023,"RM 643,888.00",192.49mps,RUMAH TERES,2,0,0,192,11,6,"643,888.00","1,120,708.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701157, 101.819337""]",,https://teduh.kpkt.gov.my/project-swasta/19342-11,"(15, '19342-11')"
152,1 9 3 4 2 - 1 2 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 3 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-12,",SIAP DENGAN: CCC PENUH,19342-12/09-2023/0679(P),18 Sep 2021,17 Sep 2023,"RM 225,000.00",98.15mps,RUMAH TERES,1,0,0,98,280,260,"225,000.00","444,100.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.687862, 101.826303""]",,https://teduh.kpkt.gov.my/project-swasta/19342-12,"(16, '19342-12')"
153,1 9 3 4 2 - 1 3 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 3 B 2 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-13,",BERJALAN LANCAR,19342-13/11-2024/0115(R)-(L),04 Nov 2023,03 Nov 2024,"RM 360,000.00",191.89mps - 211.92mps,RUMAH TERES,2,0,0,192 - 212,53,53,"360,000.00","578,100.00",97.50,BERJALAN LANCAR,"[""2.687862, 101.826303""]",,https://teduh.kpkt.gov.my/project-swasta/19342-13,"(17, '19342-13')"
154,1 9 3 4 2 - 1 4 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 3 B 1 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-14,",BERJALAN LANCAR,19342-14/11-2023/0785(P),03 Nov 2021,02 Nov 2023,"RM 250,000.00",98.15mps - 109.41mps,RUMAH TERES,1,0,0,98 - 109,143,143,"250,000.00","450,500.00",97.50,BERJALAN LANCAR,"[""2.687862, 101.826303""]",,https://teduh.kpkt.gov.my/project-swasta/19342-14,"(18, '19342-14')"
155,1 9 3 4 2 - 1 5 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 4 A ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-15,",BERJALAN LANCAR,19342-15/05-2024/0033(N)-(L),30 May 2022,29 May 2024,"RM 360,000.00",168.63mps - 177.91mps,RUMAH TERES,2,0,0,169 - 178,80,0,"360,000.00","612,650.00",80.00,BERJALAN LANCAR,"[""2.690566, 101.824767""]",,https://teduh.kpkt.gov.my/project-swasta/19342-15,"(19, '19342-15')"
156,1 9 3 4 2 - 1 6 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 4 B ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-16,",BERJALAN LANCAR,19342-16/07-2024/0098(N)-(L),29 Jul 2022,28 Jul 2024,"RM 400,000.00",168.63mps - 196.06mps,RUMAH TERES,2,0,0,169 - 196,71,0,"400,000.00","666,700.00",70.00,BERJALAN LANCAR,"[""2.692588, 101.825968""]",,https://teduh.kpkt.gov.my/project-swasta/19342-16,"(20, '19342-16')"
157,1 9 3 4 2 - 1 7 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 4 C 1 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-17,",BERJALAN LANCAR,19342-17/01-2025/0080(N)-(L),26 Jan 2023,25 Jan 2025,"RM 557,888.00",185.84mps - 196.48mps,RUMAH TERES,2,0,0,186 - 196,82,3,"557,888.00","960,908.00",53.66,BERJALAN LANCAR,"[""2.690578, 101.825207""]",,https://teduh.kpkt.gov.my/project-swasta/19342-17,"(21, '19342-17')"
158,1 9 3 4 2 - 1 8 - T I A R A   S E N D A Y A N   ( P R E C I N C T   1 4 C 2 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-18,",BERJALAN LANCAR,19342-18/01-2025/0089(N)-(L),30 Jan 2023,29 Jan 2025,"RM 557,888.00",185.84mps - 196.48mps,RUMAH TERES,2,0,0,186 - 196,153,9,"557,888.00","1,018,988.00",46.70,BERJALAN LANCAR,"[""2.690578, 101.825207""]",,https://teduh.kpkt.gov.my/project-swasta/19342-18,"(22, '19342-18')"
159,1 9 3 4 2 - 2 - T I A R A   S E N D A Y A N   ( P R E C I N C T   2 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-2,",SIAP DENGAN: CCC PENUH,19342-2/06-2021/02525(P),25 Jun 2020,24 Jun 2021,"RM 496,543.00",177.53mps - 192.49mps,RUMAH TERES,2,0,0,178,145,1,"496,543.00","831,723.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701800, 101.817700""]",,https://teduh.kpkt.gov.my/project-swasta/19342-2,"(6, '19342-2')"
160,1 9 3 4 2 - 2 - T I A R A   S E N D A Y A N   ( P R E C I N C T   2 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-2,",SIAP DENGAN: CCC PENUH,19342-2/06-2021/02525(P),25 Jun 2020,24 Jun 2021,"RM 496,543.00",177.53mps - 192.49mps,RUMAH TERES,2,0,0,192,359,1,"503,888.00","862,908.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701800, 101.817700""]",,https://teduh.kpkt.gov.my/project-swasta/19342-2,"(6, '19342-2')"
161,1 9 3 4 2 - 3 - T I A R A   S E N D A Y A N   ( P R E C I N C T   4 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-3,",SIAP DENGAN: CCC PENUH,19342-3/02-2022/01159(P),04 Feb 2021,03 Feb 2022,"RM 522,098.00",186.96mps,RUMAH TERES,2,0,0,187,72,1,"522,888.00","850,608.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.700460, 101.815389""]",,https://teduh.kpkt.gov.my/project-swasta/19342-3,"(7, '19342-3')"
162,1 9 3 4 2 - 3 - T I A R A   S E N D A Y A N   ( P R E C I N C T   4 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-3,",SIAP DENGAN: CCC PENUH,19342-3/02-2022/01159(P),04 Feb 2021,03 Feb 2022,"RM 522,098.00",186.96mps,RUMAH TERES,2,0,0,187,271,2,"522,098.00","848,498.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.700460, 101.815389""]",,https://teduh.kpkt.gov.my/project-swasta/19342-3,"(7, '19342-3')"
163,1 9 3 4 2 - 3 - T I A R A   S E N D A Y A N   ( P R E C I N C T   4 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-3,",SIAP DENGAN: CCC PENUH,19342-3/02-2022/01159(P),04 Feb 2021,03 Feb 2022,"RM 522,098.00",186.96mps,RUMAH TERES,2,0,0,187,20,0,"528,098.00","953,798.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.700460, 101.815389""]",,https://teduh.kpkt.gov.my/project-swasta/19342-3,"(7, '19342-3')"
164,1 9 3 4 2 - 4 - T I A R A   S E N D A Y A N   ( P R E C I N C T   3 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-4,",SIAP DENGAN: CCC PENUH,19342-4/05-2021/0397(P),02 May 2019,01 May 2021,"RM 562,888.00",201.97mps,RUMAH TERES,2,0,0,202,133,0,"579,876.00","894,036.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.700460, 101.815389""]",,https://teduh.kpkt.gov.my/project-swasta/19342-4,"(8, '19342-4')"
165,1 9 3 4 2 - 4 - T I A R A   S E N D A Y A N   ( P R E C I N C T   3 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-4,",SIAP DENGAN: CCC PENUH,19342-4/05-2021/0397(P),02 May 2019,01 May 2021,"RM 562,888.00",201.97mps,RUMAH TERES,2,0,0,202,295,3,"562,888.00","960,028.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.700460, 101.815389""]",,https://teduh.kpkt.gov.my/project-swasta/19342-4,"(8, '19342-4')"
166,1 9 3 4 2 - 5 - T I A R A   S E N D A Y A N   ( P R E C I N C T   5 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-5,",SIAP DENGAN: CCC PENUH,19342-5/07-2021/0651(P),23 Jul 2019,22 Jul 2021,"RM 562,888.00",195.16mps,RUMAH TERES,2,0,0,195,243,4,"562,888.00","927,088.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701800, 101.817700""]",,https://teduh.kpkt.gov.my/project-swasta/19342-5,"(9, '19342-5')"
167,1 9 3 4 2 - 6 - T I A R A   S E N D A Y A N   ( P R E C I N C T   8 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-6,",SIAP DENGAN: CCC PENUH,19342-6/02-2022/0147(P),15 Feb 2020,14 Feb 2022,"RM 573,888.00",200.89mps,RUMAH TERES,2,0,0,201,64,0,"584,508.00","824,568.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.699840, 101.817879""]",,https://teduh.kpkt.gov.my/project-swasta/19342-6,"(10, '19342-6')"
168,1 9 3 4 2 - 6 - T I A R A   S E N D A Y A N   ( P R E C I N C T   8 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-6,",SIAP DENGAN: CCC PENUH,19342-6/02-2022/0147(P),15 Feb 2020,14 Feb 2022,"RM 573,888.00",200.89mps,RUMAH TERES,2,0,0,201,25,3,"573,888.00","754,108.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.699840, 101.817879""]",,https://teduh.kpkt.gov.my/project-swasta/19342-6,"(10, '19342-6')"
169,1 9 3 4 2 - 6 - T I A R A   S E N D A Y A N   ( P R E C I N C T   8 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-6,",SIAP DENGAN: CCC PENUH,19342-6/02-2022/0147(P),15 Feb 2020,14 Feb 2022,"RM 573,888.00",200.89mps,RUMAH TERES,2,0,0,201,157,3,"573,888.00","833,448.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.699840, 101.817879""]",,https://teduh.kpkt.gov.my/project-swasta/19342-6,"(10, '19342-6')"
170,1 9 3 4 2 - 7 - T I A R A   S E N D A Y A N   ( P R E S I N T   6 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-7,",SIAP DENGAN: CCC PENUH,19342-7/09-2023/0227(R)-(L),03 Sep 2022,02 Sep 2023,"RM 498,888.00",201.97mps - 204.66mps,RUMAH TERES,2,0,0,202 - 205,278,0,"498,888.00","737,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.694189, 101.819328""]",,https://teduh.kpkt.gov.my/project-swasta/19342-7,"(11, '19342-7')"
171,1 9 3 4 2 - 8 - T I A R A   S E N D A Y A N   ( P R E S I N T   7 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-8,",SIAP DENGAN: CCC PENUH,19342-8/01-2024/0158(R)-(L),06 Jan 2023,05 Jan 2024,"RM 485,999.00",200.32mps - 244.88mps,RUMAH TERES,2,0,0,200,24,0,"485,999.00","617,999.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.694189, 101.819328""]",,https://teduh.kpkt.gov.my/project-swasta/19342-8,"(12, '19342-8')"
172,1 9 3 4 2 - 8 - T I A R A   S E N D A Y A N   ( P R E S I N T   7 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-8,",SIAP DENGAN: CCC PENUH,19342-8/01-2024/0158(R)-(L),06 Jan 2023,05 Jan 2024,"RM 485,999.00",200.32mps - 244.88mps,RUMAH TERES,2,0,0,200,13,0,"538,888.00","731,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.694189, 101.819328""]",,https://teduh.kpkt.gov.my/project-swasta/19342-8,"(12, '19342-8')"
173,1 9 3 4 2 - 8 - T I A R A   S E N D A Y A N   ( P R E S I N T   7 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-8,",SIAP DENGAN: CCC PENUH,19342-8/01-2024/0158(R)-(L),06 Jan 2023,05 Jan 2024,"RM 485,999.00",200.32mps - 244.88mps,RUMAH TERES,2,0,0,200 - 245,164,5,"528,888.00","1,028,868.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.694189, 101.819328""]",,https://teduh.kpkt.gov.my/project-swasta/19342-8,"(12, '19342-8')"
174,1 9 3 4 2 - 8 - T I A R A   S E N D A Y A N   ( P R E S I N T   7 ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-8,",SIAP DENGAN: CCC PENUH,19342-8/01-2024/0158(R)-(L),06 Jan 2023,05 Jan 2024,"RM 485,999.00",200.32mps - 244.88mps,RUMAH TERES,2,0,0,200 - 225,53,0,"485,999.00","922,050.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.694189, 101.819328""]",,https://teduh.kpkt.gov.my/project-swasta/19342-8,"(12, '19342-8')"
175,1 9 3 4 2 - 9 - T I A R A   S E N D A Y A N   ( P R E S I N T   9 B ),MATRIX CONCEPTS (NS) SDN. BHD.,19342,19342/11-2028/1285(R),04 Nov 2023,03 Nov 2028,067642688,dlaplicensing@mchb.com.my,www.tiarasendayan.com,"19342-9,",SIAP DENGAN: CCC PENUH,19342-9/05-2024/0696(R)-(L),08 May 2023,07 May 2024,"RM 543,888.00",201.99mps - 238.59mps,RUMAH TERES,2,0,0,202 - 239,47,33,"543,888.00","978,628.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.701087, 101.818377""]",,https://teduh.kpkt.gov.my/project-swasta/19342-9,"(13, '19342-9')"
