,Unnamed: 0,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
97,97,1 9 7 3 7 - 1 - T A M A N   S A U J A N A   I D A M A N,DETIK VENTURES SDN. BHD.,19737,19737/09-2027/0805(A),22 Sep 2022,21 Sep 2027,-,-,-,"19737-1,",SAKIT,19737-1/09-2023/0613(R)-(L),22 Sep 2022,21 Sep 2023,"RM 178,000.00",100.00mps - 163.60mps,RUMAH TERES,1.0,3,2,100,112,0,"178,000.00","304,400.00",100.0,"[""6.443848, 100.248168""]",,https://teduh.kpkt.gov.my/project-swasta/19737-1,"(160, '19737-1')"
98,98,1 9 7 3 7 - 2 - T A M A N   S R I   G U N U N G,DETIK VENTURES SDN. BHD.,19737,19737/09-2027/0805(A),22 Sep 2022,21 Sep 2027,-,-,-,"19737-2,",BERJALAN LANCAR,19737-2/08-2025/0902(N)-(L),10 Aug 2023,09 Aug 2025,"RM 438,000.00",137.80mps - 170.60mps,RUMAH BERKEMBAR,1.0,0,0,138 - 145,14,14,"438,000.00","472,900.00",0.0,"[""6.401493, 100.192920""]",,https://teduh.kpkt.gov.my/project-swasta/19737-2,"(161, '19737-2')"
99,99,1 9 7 3 7 - 2 - T A M A N   S R I   G U N U N G,DETIK VENTURES SDN. BHD.,19737,19737/09-2027/0805(A),22 Sep 2022,21 Sep 2027,-,-,-,"19737-2,",BERJALAN LANCAR,19737-2/08-2025/0902(N)-(L),10 Aug 2023,09 Aug 2025,"RM 438,000.00",137.80mps - 170.60mps,RUMAH SESEBUAH,1.0,0,0,171,1,1,"611,000.00","611,000.00",0.0,"[""6.401493, 100.192920""]",,https://teduh.kpkt.gov.my/project-swasta/19737-2,"(161, '19737-2')"
100,100,1 9 7 6 1 - 1 - T A M A N   M E L A T I   C E R I A,GUAN DEVELOPMENT SDN. BHD.,19761,19761/10-2025/0415(R),06 Oct 2022,05 Oct 2025,-,-,-,"19761-1,",SIAP DENGAN: CCC PENUH,19761-1/10-2022/03010(P),06 Oct 2021,05 Oct 2022,"RM 250,000.00",185.80mps,RUMAH TERES,2.0,0,0,186,17,10,"250,000.00","390,000.00",100.0,"[""6.514100, 100.243223""]",,https://teduh.kpkt.gov.my/project-swasta/19761-1,"(149, '19761-1')"
101,101,1 9 7 8 5 - 1 - T A M A N   H I J R A H,EHWAL AKTIVITI SDN. BHD.,19785,19785/11-2025/1484(R),09 Nov 2022,08 Nov 2025,047345721,atikah.office@gmail.com,-,"19785-1,",SIAP DENGAN: CCC PENUH,19785-1/11-2022/03251(P),09 Nov 2021,08 Nov 2022,"RM 193,500.00",98.10mps,RUMAH TERES,1.0,0,0,98,57,3,"193,500.00","350,671.00",100.0,"[""6.428778, 100.204165""]",,https://teduh.kpkt.gov.my/project-swasta/19785-1,"(34, '19785-1')"
102,102,1 9 7 8 5 - 1 - T A M A N   H I J R A H,EHWAL AKTIVITI SDN. BHD.,19785,19785/11-2025/1484(R),09 Nov 2022,08 Nov 2025,047345721,atikah.office@gmail.com,-,"19785-1,",SIAP DENGAN: CCC PENUH,19785-1/11-2022/03251(P),09 Nov 2021,08 Nov 2022,"RM 193,500.00",98.10mps,RUMAH TERES,1.0,0,0,98,31,-1,"200,473.00","361,785.00",100.0,"[""6.428778, 100.204165""]",,https://teduh.kpkt.gov.my/project-swasta/19785-1,"(34, '19785-1')"
103,103,2 0 0 4 5 - 1 - T A M A N   M E L A T I   P E R M A I,BATU LAYANG DEVELOPMENT SDN. BHD.,20045,20045/02-2026/0098(A),05 Feb 2023,04 Feb 2026,01163369228,batulayangdevelopment@gmail.com,-,"20045-1,",SIAP DENGAN: CCC PENUH,20045-1/02-2024/0538(R)-(L),05 Feb 2023,04 Feb 2024,"RM 254,000.00",130.00mps - 190.00mps,RUMAH SESEBUAH,1.0,0,0,190,4,2,"482,400.00","555,000.00",100.0,"[""6.513710, 100.241204""]",,https://teduh.kpkt.gov.my/project-swasta/20045-1,"(132, '20045-1')"
104,104,2 0 0 4 5 - 1 - T A M A N   M E L A T I   P E R M A I,BATU LAYANG DEVELOPMENT SDN. BHD.,20045,20045/02-2026/0098(A),05 Feb 2023,04 Feb 2026,01163369228,batulayangdevelopment@gmail.com,-,"20045-1,",SIAP DENGAN: CCC PENUH,20045-1/02-2024/0538(R)-(L),05 Feb 2023,04 Feb 2024,"RM 254,000.00",130.00mps - 190.00mps,RUMAH TERES,1.0,0,0,130,12,1,"254,000.00","327,600.00",100.0,"[""6.513710, 100.241204""]",,https://teduh.kpkt.gov.my/project-swasta/20045-1,"(132, '20045-1')"
105,105,2 0 1 2 3 - 1 - C I T R A   L E S T A R I   S D N .   B H D .,CITRA LESTARI SDN. BHD.,20123,20123/05-2026/1012(R),21 May 2023,20 May 2026,-,-,-,"20123-1,",LEWAT,20123-1/05-2024/1278(R)-(L),21 May 2023,20 May 2024,"RM 74,400.00",78.82mps - 155.40mps,RUMAH TERES,2.0,0,0,146,5,5,"286,800.00","308,800.00",0.0,"[""6.650788, 100.259738""]",,https://teduh.kpkt.gov.my/project-swasta/20123-1,"(150, '20123-1')"
106,106,2 0 1 2 3 - 1 - C I T R A   L E S T A R I   S D N .   B H D .,CITRA LESTARI SDN. BHD.,20123,20123/05-2026/1012(R),21 May 2023,20 May 2026,-,-,-,"20123-1,",LEWAT,20123-1/05-2024/1278(R)-(L),21 May 2023,20 May 2024,"RM 74,400.00",78.82mps - 155.40mps,RUMAH TERES,2.0,0,0,155,33,29,"296,800.00","329,800.00",0.0,"[""6.650788, 100.259738""]",,https://teduh.kpkt.gov.my/project-swasta/20123-1,"(150, '20123-1')"
107,107,2 0 1 2 3 - 1 - C I T R A   L E S T A R I   S D N .   B H D .,CITRA LESTARI SDN. BHD.,20123,20123/05-2026/1012(R),21 May 2023,20 May 2026,-,-,-,"20123-1,",LEWAT,20123-1/05-2024/1278(R)-(L),21 May 2023,20 May 2024,"RM 74,400.00",78.82mps - 155.40mps,RUMAH TERES,2.0,3,1,79,13,6,"74,400.00","80,000.00",0.0,"[""6.650788, 100.259738""]",,https://teduh.kpkt.gov.my/project-swasta/20123-1,"(150, '20123-1')"
108,108,2 0 2 0 0 - 1 - T A M A N   S E N T A N G,H & R BINAJAYA SDN. BHD.,20200,20200/12-2028/1420(R),15 Dec 2023,14 Dec 2028,049385309,hrbinajaya50@gmail.com,-,"20200-1,",BERJALAN LANCAR,20200-1/12-2023/0916(A)-(L),15 Dec 2021,14 Dec 2023,"RM 372,416.00",305.00mps - 309.00mps,RUMAH BERKEMBAR,1.0,3,2,305,2,0,"376,296.00","390,282.00",97.5,"[""6.406608, 100.201344""]",,https://teduh.kpkt.gov.my/project-swasta/20200-1,"(140, '20200-1')"
109,109,2 0 2 0 0 - 1 - T A M A N   S E N T A N G,H & R BINAJAYA SDN. BHD.,20200,20200/12-2028/1420(R),15 Dec 2023,14 Dec 2028,049385309,hrbinajaya50@gmail.com,-,"20200-1,",BERJALAN LANCAR,20200-1/12-2023/0916(A)-(L),15 Dec 2021,14 Dec 2023,"RM 372,416.00",305.00mps - 309.00mps,RUMAH BERKEMBAR,1.0,3,2,309,6,0,"372,416.00","394,282.00",97.5,"[""6.406608, 100.201344""]",,https://teduh.kpkt.gov.my/project-swasta/20200-1,"(140, '20200-1')"
110,110,2 0 2 0 0 - 2 - T A M A N   S A L A N G   P E R D A N A,H & R BINAJAYA SDN. BHD.,20200,20200/12-2028/1420(R),15 Dec 2023,14 Dec 2028,049385309,hrbinajaya50@gmail.com,-,"20200-2,",BERJALAN LANCAR,20200-2/11-2024/0371(N)-(L),30 Nov 2022,29 Nov 2024,"RM 368,000.00",305.00mps - 354.00mps,RUMAH BERKEMBAR,1.0,3,2,312,2,1,"412,353.00","442,633.00",45.0,"[""6.455547, 100.206486""]",,https://teduh.kpkt.gov.my/project-swasta/20200-2,"(151, '20200-2')"
111,111,2 0 2 0 0 - 2 - T A M A N   S A L A N G   P E R D A N A,H & R BINAJAYA SDN. BHD.,20200,20200/12-2028/1420(R),15 Dec 2023,14 Dec 2028,049385309,hrbinajaya50@gmail.com,-,"20200-2,",BERJALAN LANCAR,20200-2/11-2024/0371(N)-(L),30 Nov 2022,29 Nov 2024,"RM 368,000.00",305.00mps - 354.00mps,RUMAH BERKEMBAR,1.0,3,2,305,4,2,"427,171.00","460,188.00",50.0,"[""6.455547, 100.206486""]",,https://teduh.kpkt.gov.my/project-swasta/20200-2,"(151, '20200-2')"
112,112,2 0 2 0 0 - 2 - T A M A N   S A L A N G   P E R D A N A,H & R BINAJAYA SDN. BHD.,20200,20200/12-2028/1420(R),15 Dec 2023,14 Dec 2028,049385309,hrbinajaya50@gmail.com,-,"20200-2,",BERJALAN LANCAR,20200-2/11-2024/0371(N)-(L),30 Nov 2022,29 Nov 2024,"RM 368,000.00",305.00mps - 354.00mps,RUMAH BERKEMBAR,1.0,3,2,305,12,6,"368,000.00","464,330.00",57.5,"[""6.455547, 100.206486""]",,https://teduh.kpkt.gov.my/project-swasta/20200-2,"(151, '20200-2')"
113,113,2 0 2 0 0 - 2 - T A M A N   S A L A N G   P E R D A N A,H & R BINAJAYA SDN. BHD.,20200,20200/12-2028/1420(R),15 Dec 2023,14 Dec 2028,049385309,hrbinajaya50@gmail.com,-,"20200-2,",BERJALAN LANCAR,20200-2/11-2024/0371(N)-(L),30 Nov 2022,29 Nov 2024,"RM 368,000.00",305.00mps - 354.00mps,RUMAH SESEBUAH,1.0,0,0,354,1,0,"513,206.00","513,206.00",55.0,"[""6.455547, 100.206486""]",,https://teduh.kpkt.gov.my/project-swasta/20200-2,"(151, '20200-2')"
114,114,2 0 2 1 5 - 1 - T A M A N   S A U J A N A   B I N T O N G,KEJURUTERAAN KITAKI PADU SDN. BHD.,20215,20215-1/01-2024/007(L),04 Jan 2022,03 Jan 2024,-,-,-,"20215-1,",PERMIT TELAH DIBATALKAN,20215-1/01-2024/0156(A)-(L),04 Jan 2022,03 Jan 2024,"RM 280,000.00",139.00mps,RUMAH TERES,2.0,0,0,139,27,27,"280,000.00","324,400.00",42.41,"[""6.440620, 100.168936""]",,https://teduh.kpkt.gov.my/project-swasta/20215-1,"(35, '20215-1')"
115,115,2 0 2 2 1 - 1 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-1,",LEWAT,20221-1/01-2025/1733(R)-(L),08 Jan 2024,07 Jan 2025,"RM 286,885.00",81.75mps - 162.58mps,RUMAH TERES,2.0,4,3,163,19,0,"414,428.00","491,428.00",75.0,"[""6.438458, 100.282732""]",,https://teduh.kpkt.gov.my/project-swasta/20221-1,"(152, '20221-1')"
116,116,2 0 2 2 1 - 1 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-1,",LEWAT,20221-1/01-2025/1733(R)-(L),08 Jan 2024,07 Jan 2025,"RM 286,885.00",81.75mps - 162.58mps,RUMAH TERES,1.0,3,2,82,19,0,"286,885.00","370,885.00",75.0,"[""6.438458, 100.282732""]",,https://teduh.kpkt.gov.my/project-swasta/20221-1,"(152, '20221-1')"
117,117,2 0 2 2 1 - 2 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-2,",BERJALAN LANCAR,20221-2/10-2024/0249(N)-(L),20 Oct 2022,19 Oct 2024,"RM 297,319.00",81.75mps - 162.58mps,RUMAH TERES,2.0,4,3,163,24,0,"430,211.00","496,319.00",55.0,"[""6.440600, 100.282839""]",,https://teduh.kpkt.gov.my/project-swasta/20221-2,"(153, '20221-2')"
118,118,2 0 2 2 1 - 2 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-2,",BERJALAN LANCAR,20221-2/10-2024/0249(N)-(L),20 Oct 2022,19 Oct 2024,"RM 297,319.00",81.75mps - 162.58mps,RUMAH TERES,1.0,3,2,82,26,0,"297,319.00","366,428.00",55.0,"[""6.440600, 100.282839""]",,https://teduh.kpkt.gov.my/project-swasta/20221-2,"(153, '20221-2')"
119,119,2 0 2 2 1 - 3 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-3,",BERJALAN LANCAR,20221-3/05-2025/0508(N)-(L),03 May 2023,02 May 2025,"RM 299,080.00",81.75mps - 162.58mps,RUMAH TERES,2.0,4,3,163,14,13,"471,193.00","535,193.00",5.0,"[""6.439564, 100.281853""]",,https://teduh.kpkt.gov.my/project-swasta/20221-3,"(154, '20221-3')"
120,120,2 0 2 2 1 - 3 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-3,",BERJALAN LANCAR,20221-3/05-2025/0508(N)-(L),03 May 2023,02 May 2025,"RM 299,080.00",81.75mps - 162.58mps,RUMAH TERES,1.0,3,2,82,14,0,"299,080.00","359,080.00",5.0,"[""6.439564, 100.281853""]",,https://teduh.kpkt.gov.my/project-swasta/20221-3,"(154, '20221-3')"
121,121,2 0 2 2 1 - 4 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-4,",BERJALAN LANCAR,20221-4/05-2025/0510(N)-(L),03 May 2023,02 May 2025,"RM 299,080.00",81.75mps - 185.80mps,RUMAH TERES,1.0,3,2,82,27,1,"299,080.00","414,080.00",35.0,"[""6.440198, 100.281840""]",,https://teduh.kpkt.gov.my/project-swasta/20221-4,"(155, '20221-4')"
122,122,2 0 2 2 1 - 4 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-4,",BERJALAN LANCAR,20221-4/05-2025/0510(N)-(L),03 May 2023,02 May 2025,"RM 299,080.00",81.75mps - 185.80mps,RUMAH TERES,2.0,4,3,163,28,21,"441,193.00","519,193.00",5.0,"[""6.440198, 100.281840""]",,https://teduh.kpkt.gov.my/project-swasta/20221-4,"(155, '20221-4')"
123,123,2 0 2 2 1 - 4 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-4,",BERJALAN LANCAR,20221-4/05-2025/0510(N)-(L),03 May 2023,02 May 2025,"RM 299,080.00",81.75mps - 185.80mps,RUMAH BERKEMBAR,2.0,4,3,186,4,0,"528,800.00","558,800.00",20.0,"[""6.440198, 100.281840""]",,https://teduh.kpkt.gov.my/project-swasta/20221-4,"(155, '20221-4')"
124,124,2 0 2 2 1 - 4 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-4,",BERJALAN LANCAR,20221-4/05-2025/0510(N)-(L),03 May 2023,02 May 2025,"RM 299,080.00",81.75mps - 185.80mps,RUMAH BERKEMBAR,1.0,3,2,93,4,0,"396,852.00","423,852.00",20.0,"[""6.440198, 100.281840""]",,https://teduh.kpkt.gov.my/project-swasta/20221-4,"(155, '20221-4')"
125,125,2 0 2 2 1 - 5 - T A M A N   D E S A   S A U J A N A   F A S A   4 B,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-5,",BERJALAN LANCAR,20221-5/11-2025/1212(N)-(L),05 Nov 2023,04 Nov 2025,"RM 371,421.00",81.75mps - 185.80mps,RUMAH BERKEMBAR,1.0,0,0,93,10,10,"479,926.00","659,926.00",0.0,"[""6.440515, 100.281101""]",,https://teduh.kpkt.gov.my/project-swasta/20221-5,"(158, '20221-5')"
126,126,2 0 2 2 1 - 5 - T A M A N   D E S A   S A U J A N A   F A S A   4 B,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-5,",BERJALAN LANCAR,20221-5/11-2025/1212(N)-(L),05 Nov 2023,04 Nov 2025,"RM 371,421.00",81.75mps - 185.80mps,RUMAH TERES,1.0,0,0,82,24,24,"371,421.00","496,127.00",0.0,"[""6.440515, 100.281101""]",,https://teduh.kpkt.gov.my/project-swasta/20221-5,"(158, '20221-5')"
127,127,2 0 2 2 1 - 5 - T A M A N   D E S A   S A U J A N A   F A S A   4 B,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-5,",BERJALAN LANCAR,20221-5/11-2025/1212(N)-(L),05 Nov 2023,04 Nov 2025,"RM 371,421.00",81.75mps - 185.80mps,RUMAH BERKEMBAR,2.0,0,0,186,6,6,"649,176.00","898,588.00",0.0,"[""6.440515, 100.281101""]",,https://teduh.kpkt.gov.my/project-swasta/20221-5,"(158, '20221-5')"
128,128,2 0 2 2 1 - 6 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-6,",BERJALAN LANCAR,20221-6/11-2025/1242(N)-(L),14 Nov 2023,13 Nov 2025,"RM 371,421.00",81.75mps - 162.58mps,RUMAH TERES,2.0,0,0,163,26,26,"548,000.00","626,824.00",0.0,"[""6.441453, 100.281831""]",,https://teduh.kpkt.gov.my/project-swasta/20221-6,"(159, '20221-6')"
129,129,2 0 2 2 1 - 6 - T A M A N   D E S A   S A U J A N A,BRIGHTON PROPERTY SDN. BHD.,20221,20221/01-2029/1458(R),08 Jan 2024,07 Jan 2029,-,-,-,"20221-6,",BERJALAN LANCAR,20221-6/11-2025/1242(N)-(L),14 Nov 2023,13 Nov 2025,"RM 371,421.00",81.75mps - 162.58mps,RUMAH TERES,1.0,0,0,82,26,26,"371,421.00","447,892.00",0.0,"[""6.441453, 100.281831""]",,https://teduh.kpkt.gov.my/project-swasta/20221-6,"(159, '20221-6')"
130,130,3 3 3 6 - 1 0 - T A M A N   J E L A P A N G   J A Y A,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-10,",BERJALAN LANCAR,3336-10/12-2024/1768(R)-(L),14 Dec 2023,13 Dec 2024,"RM 480,000.00",127.46mps - 199.56mps,RUMAH TERES,2.0,0,0,200,5,5,"480,000.00","580,000.00",35.0,"[""6.438743, 100.211594""]",,https://teduh.kpkt.gov.my/project-swasta/3336-10,"(134, '3336-10')"
131,131,3 3 3 6 - 1 0 - T A M A N   J E L A P A N G   J A Y A,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-10,",BERJALAN LANCAR,3336-10/12-2024/1768(R)-(L),14 Dec 2023,13 Dec 2024,"RM 480,000.00",127.46mps - 199.56mps,RUMAH SESEBUAH,1.0,0,0,191,1,1,"700,000.00","700,000.00",55.0,"[""6.438743, 100.211594""]",,https://teduh.kpkt.gov.my/project-swasta/3336-10,"(134, '3336-10')"
132,132,3 3 3 6 - 1 0 - T A M A N   J E L A P A N G   J A Y A,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-10,",BERJALAN LANCAR,3336-10/12-2024/1768(R)-(L),14 Dec 2023,13 Dec 2024,"RM 480,000.00",127.46mps - 199.56mps,RUMAH BERKEMBAR,1.0,0,0,127,6,6,"490,000.00","600,000.00",55.0,"[""6.438743, 100.211594""]",,https://teduh.kpkt.gov.my/project-swasta/3336-10,"(134, '3336-10')"
133,133,3 3 3 6 - 3 - T A M A N   F I R D A U S   T I G A,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-3,",SIAP DENGAN: CFO PENUH,3336-3/1329/2006(06),26 Jun 2005,25 Jun 2006,"RM 143,500.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"205,125.00","250,425.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-3,"(36, '3336-3')"
134,134,3 3 3 6 - 3 - T A M A N   F I R D A U S   T I G A,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-3,",SIAP DENGAN: CFO PENUH,3336-3/1329/2006(06),26 Jun 2005,25 Jun 2006,"RM 143,500.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,26,26,"143,500.00","197,500.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-3,"(36, '3336-3')"
135,135,3 3 3 6 - 4 - T A M A N   F I R D A U S   E M P A T,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-4,",SIAP DENGAN: CFO PENUH,3336-4/72/2008(01),11 Jan 2007,10 Jan 2008,"RM 110,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,29,29,"110,000.00","148,560.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-4,"(37, '3336-4')"
136,136,3 3 3 6 - 5 - T A M A N   S E R I   F I R D A U S,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-5,",SIAP DENGAN: CCC PENUH,3336-5/2255/2010(11),11 Nov 2009,10 Nov 2010,"RM 198,000.00",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,2,2,"278,000.00","360,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-5,"(38, '3336-5')"
137,137,3 3 3 6 - 5 - T A M A N   S E R I   F I R D A U S,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-5,",SIAP DENGAN: CCC PENUH,3336-5/2255/2010(11),11 Nov 2009,10 Nov 2010,"RM 198,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,28,28,"198,000.00","248,540.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-5,"(38, '3336-5')"
138,138,3 3 3 6 - 6 - T A M A N   B I N T O N G   P E R T A M A,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-6,",SIAP DENGAN: CCC PENUH,3336-6/85/2011(01),14 Jan 2010,13 Jan 2011,"RM 170,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,30,30,"170,000.00","239,240.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-6,"(39, '3336-6')"
139,139,3 3 3 6 - 7 - D E S A   N Y U,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-7,",SIAP DENGAN: CCC PENUH,3336-7/2012/2011(10),18 Oct 2010,17 Oct 2011,"RM 190,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"260,000.00","272,659.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-7,"(40, '3336-7')"
140,140,3 3 3 6 - 7 - D E S A   N Y U,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-7,",SIAP DENGAN: CCC PENUH,3336-7/2012/2011(10),18 Oct 2010,17 Oct 2011,"RM 190,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,16,16,"190,000.00","256,420.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/3336-7,"(40, '3336-7')"
141,141,3 3 3 6 - 8 - T A M A N   D E S A   N Y U,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-8,",SIAP DENGAN: CCC PENUH,3336-8/09-2015/0604(P),18 Sep 2013,17 Sep 2015,"RM 290,000.00",124.30mps - 133.30mps,RUMAH BERKEMBAR,1.0,0,0,124,10,3,"290,000.00","314,000.00",100.0,"[""6.456350, 100.270749""]",,https://teduh.kpkt.gov.my/project-swasta/3336-8,"(41, '3336-8')"
142,142,3 3 3 6 - 8 - T A M A N   D E S A   N Y U,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-8,",SIAP DENGAN: CCC PENUH,3336-8/09-2015/0604(P),18 Sep 2013,17 Sep 2015,"RM 290,000.00",124.30mps - 133.30mps,RUMAH SESEBUAH,1.0,0,0,133,6,0,"320,000.00","430,800.00",100.0,"[""6.456350, 100.270749""]",,https://teduh.kpkt.gov.my/project-swasta/3336-8,"(41, '3336-8')"
143,143,3 3 3 6 - 9 - T A M A N   G U A R   G A J A H,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-9,",SIAP DENGAN: CCC PENUH,3336-9/01-2022/42(P),15 Jan 2020,14 Jan 2022,"RM 305,000.00",122.45mps - 151.24mps,RUMAH SESEBUAH,1.0,0,0,151,2,0,"461,000.00","490,000.00",100.0,"[""6.449868, 100.269513""]",,https://teduh.kpkt.gov.my/project-swasta/3336-9,"(42, '3336-9')"
144,144,3 3 3 6 - 9 - T A M A N   G U A R   G A J A H,INSANIAGA (MALAYSIA) SDN. BHD.,3336,3336/12-2026/1366(R),14 Dec 2023,13 Dec 2026,049770772,fattahinsaniaga@gmail.com,-,"3336-9,",SIAP DENGAN: CCC PENUH,3336-9/01-2022/42(P),15 Jan 2020,14 Jan 2022,"RM 305,000.00",122.45mps - 151.24mps,RUMAH BERKEMBAR,1.0,0,0,122,6,0,"305,000.00","359,000.00",100.0,"[""6.449868, 100.269513""]",,https://teduh.kpkt.gov.my/project-swasta/3336-9,"(42, '3336-9')"
