,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
103,4 7 5 0 - 6 0 - K I A R A   B A Y   I I I   ( P E N O R ),GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-60,",BERJALAN LANCAR,4750-60/02-2024/0180(A)-(L),01 Mar 2022,29 Feb 2024,"RM 339,900.00",88mps - 116mps,1,0,0,88,10,10,"339,900.00","469,500.00",5.00,BERJALAN LANCAR,"[""3.705887, 103.331109""]",,https://teduh.kpkt.gov.my/project-swasta/4750-60,"2, 133, 0"
104,4 7 5 0 - 6 1 - P A N T A I   S E P A T   G R E E N L A S T,GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-61,",BERJALAN LANCAR,4750-61/06-2025/0645(N)-(L),02 Jun 2023,01 Jun 2025,"RM 469,900.00",105mps - 121mps,1,0,0,107,16,14,"469,900.00","699,900.00",80.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/4750-61,"3, 133, 0"
105,4 7 5 0 - 6 1 - P A N T A I   S E P A T   G R E E N L A S T,GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-61,",BERJALAN LANCAR,4750-61/06-2025/0645(N)-(L),02 Jun 2023,01 Jun 2025,"RM 469,900.00",105mps - 121mps,1,0,0,105 - 121,2,2,"490,700.00","549,400.00",80.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/4750-61,"3, 133, 0"
106,4 7 5 0 - 6 2 - S G .   S O I   R E S I D E N C E,GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-62,",BERJALAN LANCAR,4750-62/08-2025/0919(N)-(L),16 Aug 2023,15 Aug 2025,"RM 349,900.00",85mps - 108mps,1,0,0,85 - 108,64,60,"349,900.00","448,600.00",60.00,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/4750-62,"4, 133, 0"
107,4 7 5 0 - 7 - T A M A N   M E W A H   S E R I   K U A N T A N   2,GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-7,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4750-7,"24, 130, 0"
108,4 7 5 0 - 8 - T A M A N   D A H L I A   A S T A N A,GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-8,",-,4750/972/1997(08),21 Aug 1996,20 Aug 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4750-8,"25, 130, 0"
109,4 7 5 0 - 9 - T A M A N   M E G A H   J A Y A,GREENLAST HOUSING DEVELOPMENT SDN. BHD.,4750,4750/02-2029/0022(R),01 Mar 2024,28 Feb 2029,6095563198,greenlast_housing@yahoo.com,-,"4750-9,",-,4750/534/1996(04),18 Apr 1995,17 Apr 1996,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4750-9,"1, 131, 0"
110,4 7 5 1 - 1 - T A M A N   R E N G I T   J A Y A,KEMAJUAN SEKIM BARU SDN. BHD.,4751,4751-2/03-2020/01740(L),21 Mar 2019,20 Mar 2020,-,-,www.mitrajaya.com.my,"4751-1,",-,4751-1/2719/2004(12),16 Dec 2003,15 Dec 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4751-1,"5, 133, 0"
111,4 7 5 1 - 2 - R U M A H   K E D A I   -   T A M A N   R E N G I T   J A Y A,KEMAJUAN SEKIM BARU SDN. BHD.,4751,4751-2/03-2020/01740(L),21 Mar 2019,20 Mar 2020,-,-,www.mitrajaya.com.my,"4751-2,",PERMIT TELAH DIBATALKAN,4751-2/03-2020/01740(P),21 Mar 2019,20 Mar 2020,"RM 1,350,800.00",0mps,2,0,0,0,24,24,"1,350,800.00","1,500,800.00",0.00,BELUM MULA,"[""1.354561, 104.191653""]",,https://teduh.kpkt.gov.my/project-swasta/4751-2,"6, 133, 0"
112,4 7 7 8 - 1 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-1,",-,4778-1/1574/2003(05),28 Aug 2002,18 May 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4778-1,"7, 133, 0"
113,4 7 7 8 - 1 0 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-10,",SIAP DENGAN: CCC PENUH,4778-10/2138/2012(11),02 Nov 2011,01 Nov 2012,"RM 830,000.00",0mps,28,0,0,0,212,9,"830,000.00","3,300,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-10,"16, 133, 0"
114,4 7 7 8 - 1 0 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-10,",SIAP DENGAN: CCC PENUH,4778-10/2138/2012(11),02 Nov 2011,01 Nov 2012,"RM 830,000.00",0mps,6,0,0,0,36,9,"1,180,000.00","1,454,500.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-10,"16, 133, 0"
115,4 7 7 8 - 1 1 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-11,",SIAP DENGAN: CFO PENUH,4778-11/2507/2012(12),29 Dec 2011,28 Dec 2012,"RM 498,400.00",0mps,2,0,0,0,31,3,"686,000.00","1,242,400.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-11,"17, 133, 0"
116,4 7 7 8 - 1 1 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-11,",SIAP DENGAN: CFO PENUH,4778-11/2507/2012(12),29 Dec 2011,28 Dec 2012,"RM 498,400.00",0mps,2,0,0,0,32,-2,"498,400.00","992,560.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-11,"17, 133, 0"
117,4 7 7 8 - 1 2 - T A N J U N G   B I N T A N G   S D N   B H D,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-12,",SIAP DENGAN: CCC PENUH,4778-12/01-2016/01361(P),07 Jan 2015,06 Jan 2016,"RM 880,000.00",134mps,37,0,0,134,260,93,"880,000.00","4,485,800.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-12,"18, 133, 0"
118,4 7 7 8 - 1 3 - T A N J U N G   B I N T A N G   S D N   B H D,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-13,",SIAP DENGAN: CCC PENUH,4778-13/06-2017/01996(P),13 Jun 2016,12 Jun 2017,"RM 825,000.00",0mps,26,0,0,0,150,94,"825,000.00","1,275,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.521972, 103.791825""]",,https://teduh.kpkt.gov.my/project-swasta/4778-13,"19, 133, 0"
119,4 7 7 8 - 1 4 - A P A R T M E N T   R U M A H   M A M P U   M I L I K   J O H O R   ( R M M J ),TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-14,",SIAP DENGAN: CCC PENUH,4778-14/05-2018/01348(P),15 May 2017,14 May 2018,"RM 150,000.00",93mps,17,0,0,93,640,333,"150,000.00","150,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.514949, 103.790624""]",,https://teduh.kpkt.gov.my/project-swasta/4778-14,"20, 133, 0"
120,4 7 7 8 - 2 - T A M A N   M O L E K   -   S E K S Y E N   L A G E N D A   M O L E K   ( M O L E K   P I N E ),TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-2,",SIAP DENGAN: CFO PENUH,4778-2/941/2009(09),06 Sep 2008,05 Sep 2009,"RM 238,000.00",0mps,22,0,0,0,154,154,"268,000.00","1,358,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-2,"8, 133, 0"
121,4 7 7 8 - 2 - T A M A N   M O L E K   -   S E K S Y E N   L A G E N D A   M O L E K   ( M O L E K   P I N E ),TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-2,",SIAP DENGAN: CFO PENUH,4778-2/941/2009(09),06 Sep 2008,05 Sep 2009,"RM 238,000.00",0mps,22,0,0,0,154,154,"238,000.00","1,320,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-2,"8, 133, 0"
122,4 7 7 8 - 3 - T A M A N   M O L E K   F A S A   4 F,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-3,",-,4778/2329/2003(1),08 Jan 2002,07 Jan 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4778-3,"9, 133, 0"
123,4 7 7 8 - 4 - T A M A N   M O L E K   -   F A S A   3 B,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-4,",-,4778-4/663/2004(05),14 May 2003,13 May 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4778-4,"10, 133, 0"
124,4 7 7 8 - 5 - T A M A N   M O L E K   -   F A S A   4 E,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-5,",-,4778-5/1545/2003(08),23 Aug 2002,22 Aug 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4778-5,"11, 133, 0"
125,4 7 7 8 - 6 - T A M A N   M O L E K   F A S A   3 D,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-6,",-,4778-6/867/2005(05),28 May 2004,09 May 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4778-6,"12, 133, 0"
126,4 7 7 8 - 7 - T A M A N   M O L E K   F A S A   2 B 4,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-7,",SIAP DENGAN: CFO PENUH,4778-7/2262/2008(11),27 Nov 2007,26 Nov 2008,"RM 786,240.00",0mps,2,0,0,0,26,26,"786,240.00","1,197,411.76",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-7,"13, 133, 0"
127,4 7 7 8 - 8 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-8,",SIAP DENGAN: CFO PENUH,4778-8/945/2010(05),14 May 2009,13 May 2010,"RM 896,480.00",0mps,2,0,0,0,8,8,"896,480.00","913,200.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-8,"14, 133, 0"
128,4 7 7 8 - 9 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-9,",SIAP DENGAN: CCC PENUH,4778-9/9/2012(12),04 Jan 2012,03 Dec 2012,"RM 868,000.00",0mps,2,0,0,0,12,12,"868,000.00","1,359,689.50",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-9,"15, 133, 0"
129,4 7 7 8 - 9 - T A M A N   M O L E K,TANJUNG BINTANG SDN. BHD.,4778,4778/05-2027/1497(R),15 May 2019,14 May 2027,6072265989,-,-,"4778-9,",SIAP DENGAN: CCC PENUH,4778-9/9/2012(12),04 Jan 2012,03 Dec 2012,"RM 868,000.00",0mps,2,0,0,0,4,4,"1,134,800.00","1,282,720.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4778-9,"15, 133, 0"
130,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,2,0,0,0,40,40,"240,000.00","380,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
131,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,5,0,0,0,192,192,"35,000.00","40,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
132,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,3,0,0,0,642,642,"82,200.00","155,400.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
133,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,2,0,0,0,209,209,"126,000.00","163,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
134,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,11,0,0,0,288,288,"136,000.00","220,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
135,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,5,0,0,0,240,240,"70,000.00","70,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
136,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,1,0,0,0,64,64,"89,800.00","136,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
137,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,10,0,0,0,51,51,"85,000.00","100,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
138,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,3,0,0,0,26,26,"299,000.00","360,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
139,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,2,0,0,0,58,58,"230,000.00","310,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
140,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,5,0,0,0,48,48,"100,000.00","100,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
141,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,3,0,0,0,64,64,"484,920.00","538,800.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
142,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,5,0,0,0,240,240,"18,000.00","18,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
143,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,10,0,0,0,576,576,"35,000.00","35,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
144,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,9,0,0,0,192,192,"88,000.00","139,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
145,4 7 9 2 - 1 - T A M A N   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-1,",-,4792-1/1995/2007(05),28 Sep 2006,22 May 2007,"RM 18,000.00",0mps,1,0,0,0,103,103,"323,000.00","394,000.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/4792-1,"21, 133, 0"
146,4 7 9 2 - 2 - V I L L A   S R I   M A N J A,SUSUNAN BARU SDN. BHD.,4792,4792/03-2026/0687(R),19 Mar 2023,18 Mar 2026,-,-,-,"4792-2,",SAKIT,4792-2/03-2024/1000(R)-(L),19 Mar 2023,18 Mar 2024,"RM 558,000.00",131mps - 241mps,3,4,"3, 4",131 - 241,57,2,"558,000.00","1,399,400.00",75.00,SAKIT,"[""3.074378, 101.639580""]",,https://teduh.kpkt.gov.my/project-swasta/4792-2,"22, 133, 0"
147,4 8 0 5 - 1 - T A M A N   B A N T I N G,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-1,",-,4805/211/1993(02),21 Feb 1992,20 Feb 1993,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-1,"23, 133, 0"
148,4 8 0 5 - 1 0 - T A M A N   S E R O M   U T A M A   I I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-10,",SIAP DENGAN: CFO PENUH,4805-10/2853/2006(12),21 Dec 2005,20 Dec 2006,"RM 145,200.00",0mps,1,0,0,0,1,1,"200,000.00","200,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-10,"7, 134, 0"
149,4 8 0 5 - 1 0 - T A M A N   S E R O M   U T A M A   I I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-10,",SIAP DENGAN: CFO PENUH,4805-10/2853/2006(12),21 Dec 2005,20 Dec 2006,"RM 145,200.00",0mps,1,0,0,0,10,10,"154,000.00","177,130.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-10,"7, 134, 0"
150,4 8 0 5 - 1 0 - T A M A N   S E R O M   U T A M A   I I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-10,",SIAP DENGAN: CFO PENUH,4805-10/2853/2006(12),21 Dec 2005,20 Dec 2006,"RM 145,200.00",0mps,1,0,0,0,8,8,"165,000.00","176,445.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-10,"7, 134, 0"
151,4 8 0 5 - 1 0 - T A M A N   S E R O M   U T A M A   I I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-10,",SIAP DENGAN: CFO PENUH,4805-10/2853/2006(12),21 Dec 2005,20 Dec 2006,"RM 145,200.00",0mps,1,0,0,0,6,6,"145,200.00","163,410.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-10,"7, 134, 0"
152,4 8 0 5 - 1 1 - T A M A N   S U N G A I   A B O N G   C E M E R L A N G   I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-11,",SIAP DENGAN: CFO PENUH,4805-11/143/2007(01),23 Jan 2006,22 Jan 2007,"RM 25,000.00",0mps,2,0,0,0,6,6,"25,000.00","38,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-11,"8, 134, 0"
153,4 8 0 5 - 1 1 - T A M A N   S U N G A I   A B O N G   C E M E R L A N G   I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-11,",SIAP DENGAN: CFO PENUH,4805-11/143/2007(01),23 Jan 2006,22 Jan 2007,"RM 25,000.00",0mps,2,0,0,0,37,37,"230,000.00","301,925.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-11,"8, 134, 0"
154,4 8 0 5 - 1 1 - T A M A N   S U N G A I   A B O N G   C E M E R L A N G   I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-11,",SIAP DENGAN: CFO PENUH,4805-11/143/2007(01),23 Jan 2006,22 Jan 2007,"RM 25,000.00",0mps,2,0,0,0,2,2,"50,000.00","50,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-11,"8, 134, 0"
155,4 8 0 5 - 1 1 - T A M A N   S U N G A I   A B O N G   C E M E R L A N G   I I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-11,",SIAP DENGAN: CFO PENUH,4805-11/143/2007(01),23 Jan 2006,22 Jan 2007,"RM 25,000.00",0mps,2,0,0,0,2,2,"80,000.00","84,416.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-11,"8, 134, 0"
156,4 8 0 5 - 1 2 - T A M A N   S E R O M   U T A M A   V I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-12,",SIAP DENGAN: CFO PENUH,4805-12/2321/2007(11),09 Nov 2006,08 Nov 2007,"RM 110,490.00",0mps,1,0,0,0,7,7,"110,490.00","141,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/4805-12,"9, 134, 0"
157,4 8 0 5 - 1 3 - T A M A N   P U L A I   I N D A H,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-13,",SIAP DENGAN: CCC PENUH,4805-13/07-2022/02274(P),02 Jul 2021,01 Jul 2022,"RM 429,000.00",119mps,1,0,0,119,10,7,"429,000.00","498,110.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.177005, 102.605744""]",,https://teduh.kpkt.gov.my/project-swasta/4805-13,"10, 134, 0"
158,4 8 0 5 - 1 4 - T A M A N   P U L A I   I N D A H,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-14,",SIAP DENGAN: CCC PENUH,4805-14/07-2022/02239(P),16 Jul 2021,15 Jul 2022,"RM 429,000.00",110mps,1,0,0,110,12,11,"429,000.00","470,130.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.177005, 102.605744""]",,https://teduh.kpkt.gov.my/project-swasta/4805-14,"11, 134, 0"
159,4 8 0 5 - 2 - T A M A N   S E R O M   U T A M A,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-2,",-,4805/1034/2000(08),18 Aug 1999,17 Aug 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-2,"24, 133, 0"
160,4 8 0 5 - 3 - T A M A N   B A I D U R I,VINLANE DEVELOPMENT SDN. BHD.,4805,4805/07-2025/0872(R),16 Jul 2022,15 Jul 2025,-,-,-,"4805-3,",-,4805/295/2000(03),05 Mar 1999,04 Mar 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/4805-3,"25, 133, 0"
